,product_id,category,color,size,season,supplier,cost_price,list_price
43618,P043619,Tops,Black,S,Winter,suppliera,71.6,27.6
43619,P043620,Tops,White,XL,Winter,supplierd,18.3,60.1
43620,P043621,Accessories,Yellow,S,Winter,supplierd,50.8,137.2
43621,P043622,Dresses,Black,XL,Spring,supplierb,34.7,121.5
43622,P043623,Accessories,Blue,XS,Winter,suppliera,13.5,160.7
43623,P043624,Dresses,Green,S,Spring,suppliera,5.7,11.7
43624,P043625,Shoes,Blue,XS,Fall,supplierc,20.8,138.4
43625,P043626,Bottoms,Red,L,Winter,suppliera,21.0,136.6
43626,P043627,Bottoms,Red,XS,Winter,supplierc,10.0,75.6
43627,P043628,Accessories,Red,XS,Summer,supplierd,67.1,47.8
43628,P043629,Tops,Red,XS,Spring,supplierc,25.1,174.8
43629,P043630,Accessories,White,XS,Winter,supplierd,72.2,115.1
43630,P043631,Tops,White,M,Summer,supplierb,17.1,102.2
43631,P043632,Accessories,White,L,Spring,supplierb,73.4,98.7
43632,P043633,Accessories,Blue,XL,Winter,supplierc,41.0,85.2
43633,P043634,Bottoms,Blue,L,Summer,supplierd,32.4,75.4
43634,P043635,Tops,Black,XS,Spring,suppliera,52.0,84.7
43635,P043636,Bottoms,Green,XL,Fall,supplierc,5.6,150.5
43636,P043637,Tops,Blue,XL,Fall,supplierc,31.7,119.6
43637,P043638,Shoes,Black,L,Winter,suppliera,45.9,113.1
43638,P043639,Shoes,Red,L,Spring,supplierd,61.4,64.9
43639,P043640,Shoes,Red,XS,Fall,suppliera,33.0,38.2
43640,P043641,Dresses,Blue,S,Fall,supplierd,6.3,18.2
43641,P043642,Bottoms,White,XL,Spring,supplierd,47.4,37.8
43642,P043643,Bottoms,Black,XL,Fall,supplierb,58.2,56.5
43643,P043644,Shoes,Yellow,XS,Winter,supplierd,36.0,29.2
43644,P043645,Accessories,Green,XL,Fall,supplierd,19.1,52.8
43645,P043646,Bottoms,Black,XS,Winter,supplierc,67.5,120.9
43646,P043647,Tops,White,S,Winter,suppliera,61.2,49.0
43647,P043648,Bottoms,Yellow,M,Winter,suppliera,23.2,182.1
43648,P043649,Bottoms,White,L,Summer,supplierd,17.0,197.9
43649,P043650,Tops,Blue,S,Summer,supplierb,62.1,196.3
43650,P043651,Shoes,White,S,Summer,supplierb,47.0,54.0
43651,P043652,Shoes,White,S,Fall,supplierd,20.5,111.8
43652,P043653,Tops,Green,XL,Spring,supplierb,40.6,102.2
43653,P043654,Bottoms,White,XS,Summer,supplierb,17.0,80.7
43654,P043655,Bottoms,Yellow,XL,Summer,supplierd,57.6,83.2
43655,P043656,Shoes,Red,M,Summer,suppliera,23.5,106.6
43656,P043657,Dresses,White,XL,Winter,supplierd,50.4,38.7
43657,P043658,Shoes,Red,XS,Fall,supplierb,34.8,97.8
43658,P043659,Tops,Green,S,Fall,suppliera,22.7,173.0
43659,P043660,Dresses,Yellow,XL,Fall,suppliera,44.2,134.4
43660,P043661,Dresses,Blue,L,Winter,supplierc,19.5,140.6
43661,P043662,Tops,Red,XS,Spring,supplierc,56.3,34.5
43662,P043663,Accessories,Blue,S,Spring,supplierc,71.0,54.7
43663,P043664,Shoes,Yellow,M,Fall,suppliera,54.2,25.2
43664,P043665,Bottoms,Yellow,XL,Spring,supplierd,71.2,91.3
43665,P043666,Shoes,Yellow,M,Fall,supplierc,55.5,116.2
43666,P043667,Tops,Yellow,XS,Winter,suppliera,52.8,138.0
43667,P043668,Bottoms,Blue,XL,Winter,supplierc,9.6,63.4
43668,P043669,Accessories,Red,L,Winter,supplierd,19.0,18.6
43669,P043670,Tops,Black,M,Fall,suppliera,38.7,159.8
43670,P043671,Shoes,White,L,Summer,supplierd,17.0,111.7
43671,P043672,Dresses,Green,L,Spring,supplierb,27.6,20.3
43672,P043673,Tops,Yellow,L,Summer,suppliera,20.0,19.0
43673,P043674,Tops,Blue,XL,Summer,supplierb,52.6,74.2
43674,P043675,Shoes,Black,XS,Winter,suppliera,76.2,41.4
43675,P043676,Accessories,Blue,XL,Fall,supplierc,69.0,161.2
43676,P043677,Shoes,Black,S,Spring,supplierc,9.3,94.5
43677,P043678,Shoes,Green,XS,Summer,supplierd,63.3,137.5
43678,P043679,Accessories,Black,XL,Summer,suppliera,17.5,155.8
43679,P043680,Accessories,Green,S,Spring,suppliera,29.7,121.9
43680,P043681,Tops,White,XL,Winter,supplierc,60.1,188.8
43681,P043682,Dresses,Yellow,S,Summer,supplierc,37.1,12.9
43682,P043683,Shoes,Yellow,L,Summer,supplierb,64.6,69.7
43683,P043684,Dresses,Yellow,XL,Winter,suppliera,72.4,39.0
43684,P043685,Accessories,Black,M,Winter,supplierc,18.9,43.0
43685,P043686,Accessories,Yellow,XS,Winter,supplierd,18.0,177.0
43686,P043687,Shoes,Blue,M,Summer,supplierd,24.6,179.6
43687,P043688,Tops,White,S,Winter,supplierc,34.2,114.4
43688,P043689,Shoes,Blue,M,Winter,suppliera,25.4,97.7
43689,P043690,Tops,Blue,L,Spring,suppliera,79.3,96.2
43690,P043691,Bottoms,White,XL,Spring,supplierc,71.0,137.1
43691,P043692,Tops,White,XS,Winter,supplierb,7.4,132.2
43692,P043693,Shoes,Green,XS,Winter,suppliera,18.9,149.6
43693,P043694,Shoes,Black,L,Winter,supplierc,44.5,175.2
43694,P043695,Tops,Green,S,Fall,supplierb,37.2,13.1
43695,P043696,Dresses,Red,M,Summer,supplierd,17.8,64.3
43696,P043697,Tops,Red,M,Winter,supplierc,67.0,100.9
43697,P043698,Bottoms,Green,L,Spring,suppliera,10.1,82.9
43698,P043699,Bottoms,Green,XS,Spring,suppliera,66.8,198.3
43699,P043700,Dresses,Black,XS,Fall,supplierd,44.8,92.9
43700,P043701,Bottoms,White,L,Fall,supplierc,59.7,192.2
43701,P043702,Shoes,Red,M,Spring,supplierd,68.4,27.3
43702,P043703,Dresses,White,M,Spring,supplierc,72.9,82.4
43703,P043704,Dresses,Blue,L,Summer,supplierc,58.9,97.3
43704,P043705,Dresses,Blue,XL,Spring,suppliera,15.9,67.7
43705,P043706,Tops,White,XL,Fall,supplierc,37.5,171.1
43706,P043707,Tops,Blue,XS,Fall,supplierd,10.1,65.0
43707,P043708,Dresses,Red,L,Fall,supplierc,26.1,112.0
43708,P043709,Bottoms,Red,S,Fall,supplierb,57.2,109.5
43709,P043710,Shoes,Blue,XS,Summer,supplierb,65.0,37.7
43710,P043711,Shoes,Red,M,Winter,supplierc,61.7,64.7
43711,P043712,Tops,Blue,XS,Spring,supplierc,19.2,120.8
43712,P043713,Accessories,Black,XS,Winter,suppliera,77.0,118.6
43713,P043714,Dresses,Black,XS,Summer,supplierb,68.1,15.6
43714,P043715,Accessories,White,S,Summer,supplierc,68.8,84.5
43715,P043716,Shoes,,L,Summer,suppliera,28.5,184.7
43716,P043717,Tops,Black,L,Winter,suppliera,11.0,158.7
43717,P043718,Tops,Black,XS,Summer,supplierb,59.1,123.1
43718,P043719,Tops,Red,XL,Winter,suppliera,28.3,187.3
43719,P043720,Tops,White,XL,Fall,supplierd,43.0,16.6
43720,P043721,Tops,White,XL,Summer,suppliera,10.9,83.6
43721,P043722,Dresses,Black,XS,Winter,supplierb,24.3,79.2
43722,P043723,Accessories,Black,XS,Summer,supplierb,67.4,31.6
43723,P043724,Shoes,White,L,Spring,suppliera,40.1,64.1
43724,P043725,Shoes,Yellow,S,Winter,supplierd,37.6,10.6
43725,P043726,Tops,Red,M,Summer,supplierd,44.4,166.2
43726,P043727,Tops,Green,L,Fall,suppliera,17.5,46.7
43727,P043728,Tops,Red,XS,Summer,supplierd,27.4,179.4
43728,P043729,Bottoms,Green,XS,Fall,supplierc,29.5,113.8
43729,P043730,Shoes,White,XL,Fall,supplierc,50.1,108.5
43730,P043731,Tops,White,XS,Spring,supplierb,76.1,14.4
43731,P043732,Accessories,White,XS,Spring,supplierc,68.2,137.1
43732,P043733,Bottoms,Blue,XL,Spring,supplierb,37.4,173.9
43733,P043734,Dresses,Blue,M,Fall,supplierd,70.8,146.4
43734,P043735,Bottoms,Blue,XS,Winter,supplierd,51.1,152.0
43735,P043736,Bottoms,White,XL,Summer,suppliera,7.2,199.0
43736,P043737,Bottoms,Black,XL,Summer,supplierb,43.1,184.3
43737,P043738,Accessories,White,S,Spring,supplierd,21.7,98.3
43738,P043739,Shoes,Green,XS,Summer,supplierb,54.6,72.4
43739,P043740,Tops,Red,M,Winter,supplierd,33.0,167.7
43740,P043741,Accessories,Yellow,M,Summer,supplierc,67.0,196.1
43741,P043742,Accessories,Green,L,Summer,supplierb,31.2,137.4
43742,P043743,Tops,Red,XS,Summer,supplierb,33.0,64.1
43743,P043744,Bottoms,Green,XL,Fall,suppliera,42.4,129.3
43744,P043745,Dresses,Red,XL,Winter,supplierd,69.1,23.2
43745,P043746,Bottoms,Yellow,S,Summer,suppliera,10.5,115.4
43746,P043747,Bottoms,Black,XL,Winter,supplierc,45.3,96.2
43747,P043748,Shoes,Red,XL,Fall,supplierd,51.7,156.2
43748,P043749,Bottoms,White,L,Spring,suppliera,26.5,102.5
43749,P043750,Dresses,Green,XL,Summer,supplierc,38.3,112.0
43750,P043751,Accessories,Blue,S,Spring,supplierc,47.4,196.6
43751,P043752,Bottoms,Black,S,Fall,supplierc,18.8,72.2
43752,P043753,Accessories,Yellow,L,Summer,supplierc,29.5,95.1
43753,P043754,Shoes,Green,M,Winter,supplierc,23.6,170.2
43754,P043755,Dresses,Black,L,Winter,supplierb,61.1,150.8
43755,P043756,Tops,Blue,XS,Winter,supplierc,56.0,99.7
43756,P043757,Tops,Blue,L,Summer,supplierc,36.8,13.9
43757,P043758,Shoes,Blue,M,Summer,supplierb,6.2,156.2
43758,P043759,Dresses,Blue,L,Winter,supplierb,63.3,22.2
43759,P043760,Accessories,Blue,XS,Fall,supplierd,45.1,183.3
43760,P043761,Shoes,White,M,Spring,suppliera,52.2,61.1
43761,P043762,Bottoms,Red,XS,Fall,supplierb,49.2,36.1
43762,P043763,Accessories,Blue,M,Fall,supplierb,76.4,21.6
43763,P043764,Bottoms,Green,M,Summer,supplierd,62.5,188.4
43764,P043765,Bottoms,Green,M,Winter,supplierd,29.5,20.4
43765,P043766,Accessories,Blue,XS,Summer,supplierd,72.3,115.3
43766,P043767,Bottoms,Black,XS,Fall,supplierb,13.4,47.6
43767,P043768,Tops,Blue,XS,Spring,supplierb,6.8,165.0
43768,P043769,Accessories,Yellow,M,Winter,supplierb,14.7,39.4
43769,P043770,Shoes,White,XS,Spring,suppliera,11.8,87.6
43770,P043771,Tops,Yellow,S,Winter,supplierb,66.9,62.6
43771,P043772,Shoes,Red,S,Spring,supplierb,48.8,135.2
43772,P043773,Dresses,Green,L,Spring,suppliera,10.5,95.4
43773,P043774,Shoes,Blue,L,Fall,supplierc,72.0,80.5
43774,P043775,Accessories,Red,XL,Summer,supplierd,14.1,21.3
43775,P043776,Shoes,Red,M,Fall,supplierb,72.7,14.4
43776,P043777,Dresses,Blue,S,Summer,supplierc,21.2,169.7
43777,P043778,Bottoms,Red,XL,Winter,supplierb,6.3,68.9
43778,P043779,Accessories,Green,M,Fall,supplierb,24.7,187.7
43779,P043780,Tops,Blue,XS,Summer,supplierd,14.0,172.5
43780,P043781,Tops,Black,M,Spring,supplierc,73.3,63.9
43781,P043782,Shoes,Blue,XS,Summer,suppliera,46.0,105.3
43782,P043783,Tops,Green,M,Summer,supplierb,25.5,140.2
43783,P043784,Dresses,,XS,Spring,suppliera,24.1,23.0
43784,P043785,Tops,Blue,XS,Spring,supplierd,31.9,100.7
43785,P043786,Shoes,Blue,M,Spring,suppliera,32.3,135.4
43786,P043787,Tops,White,S,Spring,supplierc,55.4,54.2
43787,P043788,Bottoms,White,XL,Fall,suppliera,75.9,56.3
43788,P043789,Bottoms,Green,XS,Summer,supplierc,36.6,16.3
43789,P043790,Tops,Red,XL,Fall,suppliera,77.4,11.3
43790,P043791,Accessories,Blue,XL,Spring,suppliera,20.8,26.7
43791,P043792,Tops,Blue,XS,Spring,suppliera,45.8,118.4
43792,P043793,Bottoms,Yellow,L,Winter,suppliera,52.4,22.9
43793,P043794,Bottoms,White,XL,Summer,supplierd,72.2,180.4
43794,P043795,Dresses,Black,XS,Winter,supplierc,12.0,79.2
43795,P043796,Shoes,Yellow,M,Winter,supplierd,54.5,58.1
43796,P043797,Dresses,White,L,Spring,suppliera,16.8,121.6
43797,P043798,missing,Red,S,Spring,supplierc,60.9,11.8
43798,P043799,Shoes,Yellow,M,Fall,supplierc,41.7,129.9
43799,P043800,Tops,Blue,XS,Fall,supplierd,60.4,168.1
43800,P043801,Tops,Blue,M,Fall,supplierd,7.6,186.6
43801,P043802,Accessories,Green,S,Fall,supplierc,66.0,197.0
43802,P043803,Bottoms,Black,M,Winter,supplierc,71.8,13.2
43803,P043804,Tops,Green,XL,Spring,supplierd,21.2,141.5
43804,P043805,Dresses,Black,XL,Fall,supplierd,33.6,121.7
43805,P043806,Bottoms,Yellow,M,Summer,supplierc,34.6,77.3
43806,P043807,Tops,Yellow,XL,Winter,supplierd,60.2,20.6
43807,P043808,missing,Black,L,Winter,supplierc,43.3,191.4
43808,P043809,Shoes,Yellow,XS,Winter,supplierb,58.2,41.4
43809,P043810,Tops,Black,XL,Summer,supplierb,14.5,112.3
43810,P043811,Tops,,XS,Summer,supplierc,66.0,66.1
43811,P043812,Bottoms,Green,S,Summer,supplierd,44.2,76.6
43812,P043813,Shoes,Blue,XL,Winter,supplierc,9.8,12.9
43813,P043814,Dresses,Blue,M,Winter,supplierd,14.1,82.7
43814,P043815,Shoes,Yellow,M,Spring,supplierd,71.4,32.0
43815,P043816,Dresses,Green,S,Fall,supplierc,66.7,56.0
43816,P043817,Accessories,Yellow,S,Summer,suppliera,71.7,18.4
43817,P043818,Shoes,White,XS,Spring,supplierd,25.1,61.6
43818,P043819,Dresses,Yellow,XL,Fall,supplierb,27.4,26.5
43819,P043820,Bottoms,Red,M,Fall,suppliera,49.8,92.1
43820,P043821,Dresses,Black,XL,Winter,supplierc,42.5,29.0
43821,P043822,Accessories,Green,M,Spring,supplierb,64.8,192.1
43822,P043823,Dresses,Black,L,Fall,supplierb,21.2,86.9
43823,P043824,Shoes,Black,XS,Spring,supplierd,37.8,92.3
43824,P043825,Dresses,Black,S,Spring,supplierb,32.1,195.7
43825,P043826,Shoes,Green,L,Spring,supplierb,31.0,98.6
43826,P043827,Accessories,Blue,XS,Spring,supplierb,46.1,11.7
43827,P043828,Dresses,White,M,Fall,supplierb,42.5,97.6
43828,P043829,Dresses,White,XL,Winter,supplierc,71.5,156.7
43829,P043830,Accessories,Yellow,S,Winter,supplierb,50.2,44.4
43830,P043831,Dresses,Green,XL,Winter,supplierd,43.5,127.5
43831,P043832,Shoes,Red,XL,Fall,supplierb,36.9,79.0
43832,P043833,Tops,White,L,Fall,suppliera,8.4,171.6
43833,P043834,Tops,White,S,Spring,supplierb,26.5,125.6
43834,P043835,Shoes,Black,XL,Winter,supplierd,17.8,53.0
43835,P043836,Dresses,Green,XS,Fall,supplierb,50.5,48.0
43836,P043837,Shoes,Yellow,M,Winter,supplierb,59.8,25.7
43837,P043838,Accessories,Yellow,L,Summer,supplierb,26.4,174.5
43838,P043839,Shoes,Blue,L,Spring,supplierb,43.6,194.2
43839,P043840,Tops,Green,S,Winter,suppliera,52.1,61.1
43840,P043841,Bottoms,Green,M,Summer,supplierc,64.9,155.5
43841,P043842,Accessories,White,L,Winter,suppliera,48.1,36.6
43842,P043843,Dresses,Black,L,Spring,supplierc,35.6,110.5
43843,P043844,Shoes,Green,XS,Summer,supplierb,27.1,83.7
43844,P043845,Accessories,Blue,L,Fall,suppliera,19.0,139.6
43845,P043846,Tops,Black,L,Winter,supplierb,51.3,48.0
43846,P043847,Dresses,Black,M,Fall,supplierb,79.2,108.0
43847,P043848,Shoes,Blue,S,Winter,supplierb,66.8,40.6
43848,P043849,Shoes,Blue,M,Summer,suppliera,45.3,60.3
43849,P043850,Dresses,Yellow,M,Spring,supplierc,68.3,164.4
43850,P043851,Bottoms,Blue,L,Spring,supplierc,55.7,68.4
43851,P043852,Bottoms,Green,L,Spring,supplierd,32.2,29.7
43852,P043853,Accessories,Yellow,M,Summer,supplierd,67.9,128.6
43853,P043854,Shoes,Black,S,Winter,suppliera,6.9,175.3
43854,P043855,Accessories,Yellow,XL,Fall,supplierd,44.5,140.8
43855,P043856,Dresses,Black,XS,Winter,supplierb,12.8,52.4
43856,P043857,Accessories,,XL,Spring,supplierc,14.7,103.4
43857,P043858,Shoes,Red,XS,Fall,supplierd,58.5,36.8
43858,P043859,Bottoms,Red,XS,Winter,supplierb,63.0,53.2
43859,P043860,Bottoms,Yellow,S,Fall,supplierb,70.2,49.0
43860,P043861,Dresses,Green,S,Spring,supplierc,29.7,84.0
43861,P043862,Tops,Yellow,XS,Spring,supplierc,22.0,187.2
43862,P043863,Accessories,Green,XS,Winter,suppliera,30.1,57.9
43863,P043864,Dresses,Blue,M,Spring,supplierc,66.6,134.8
43864,P043865,Bottoms,Green,XS,Winter,supplierc,78.7,84.7
43865,P043866,Shoes,Black,S,Spring,supplierb,15.5,37.6
43866,P043867,Shoes,Black,M,Summer,suppliera,57.7,87.7
43867,P043868,Tops,Yellow,XS,Summer,supplierc,40.5,150.8
43868,P043869,Tops,White,M,Spring,supplierd,47.9,181.2
43869,P043870,Bottoms,White,L,Fall,supplierb,70.6,115.4
43870,P043871,Tops,Green,XS,Fall,supplierc,72.9,113.4
43871,P043872,Tops,Yellow,XS,Fall,suppliera,8.3,106.6
43872,P043873,Shoes,Yellow,S,Spring,supplierb,55.3,183.3
43873,P043874,Accessories,White,M,Summer,supplierd,11.1,82.5
43874,P043875,Shoes,Green,M,Summer,supplierd,23.2,106.8
43875,P043876,Shoes,Blue,XS,Spring,supplierc,32.4,189.5
43876,P043877,Bottoms,Blue,XS,Spring,suppliera,26.5,50.2
43877,P043878,Bottoms,White,S,Fall,suppliera,13.6,59.8
43878,P043879,Accessories,Green,XS,Fall,supplierc,69.1,16.8
43879,P043880,Dresses,White,L,Summer,supplierc,7.3,174.7
43880,P043881,Tops,Black,S,Spring,suppliera,60.5,182.6
43881,P043882,Tops,,M,Spring,supplierb,10.4,181.3
43882,P043883,Shoes,Red,XS,Spring,suppliera,41.9,59.8
43883,P043884,Shoes,Black,L,Spring,supplierb,21.3,110.6
43884,P043885,Accessories,Green,M,Fall,suppliera,45.5,108.5
43885,P043886,Tops,White,XL,Fall,suppliera,43.3,20.7
43886,P043887,Shoes,Yellow,S,Spring,supplierc,15.4,59.3
43887,P043888,Shoes,White,S,Summer,supplierc,65.0,91.4
43888,P043889,Bottoms,White,S,Fall,suppliera,26.8,97.1
43889,P043890,Dresses,Green,M,Winter,supplierd,21.5,70.6
43890,P043891,Accessories,White,S,Spring,suppliera,49.7,73.2
43891,P043892,Dresses,,S,Winter,supplierd,19.5,113.9
43892,P043893,Dresses,Green,M,Spring,suppliera,28.7,27.9
43893,P043894,Accessories,White,L,Fall,supplierd,6.9,92.8
43894,P043895,Tops,Blue,XL,Fall,supplierb,21.1,123.1
43895,P043896,Shoes,Blue,XL,Summer,supplierc,66.8,138.6
43896,P043897,Accessories,Black,XS,Spring,supplierd,69.8,60.0
43897,P043898,Shoes,Green,XL,Fall,supplierd,35.0,154.4
43898,P043899,Bottoms,White,S,Fall,suppliera,72.0,49.0
43899,P043900,Dresses,Yellow,M,Summer,suppliera,36.4,114.4
43900,P043901,Bottoms,White,XS,Spring,suppliera,64.4,161.0
43901,P043902,Dresses,White,M,Fall,supplierb,15.6,89.6
43902,P043903,Tops,Blue,S,Spring,suppliera,32.6,74.9
43903,P043904,Accessories,Red,XL,Winter,supplierd,67.7,88.2
43904,P043905,Tops,Yellow,S,Spring,supplierc,17.6,110.4
43905,P043906,Dresses,Green,M,Winter,supplierc,49.6,199.2
43906,P043907,Bottoms,Black,XS,Spring,supplierb,36.4,155.9
43907,P043908,Dresses,Black,XL,Spring,suppliera,35.2,51.0
43908,P043909,Tops,Black,XL,Summer,supplierc,71.7,117.7
43909,P043910,Tops,Green,S,Winter,suppliera,30.1,15.1
43910,P043911,Bottoms,Green,XL,Winter,supplierd,7.1,60.1
43911,P043912,Bottoms,Black,S,Spring,suppliera,40.6,123.6
43912,P043913,Tops,Black,L,Spring,supplierc,9.0,137.9
43913,P043914,Dresses,White,S,Spring,supplierd,10.1,95.0
43914,P043915,Dresses,Yellow,XL,Winter,supplierb,76.6,16.7
43915,P043916,Accessories,Red,L,Winter,supplierd,18.7,181.5
43916,P043917,Tops,Blue,XL,Fall,suppliera,45.6,55.2
43917,P043918,Accessories,Green,M,Fall,suppliera,52.6,139.2
43918,P043919,Tops,Red,M,Winter,supplierc,31.9,115.2
43919,P043920,Accessories,Black,L,Summer,suppliera,6.5,133.7
43920,P043921,Shoes,Yellow,XS,Winter,supplierd,68.4,52.8
43921,P043922,missing,Black,M,Spring,supplierd,78.1,102.5
43922,P043923,Dresses,Black,XL,Spring,suppliera,76.4,105.1
43923,P043924,Shoes,Black,XS,Spring,suppliera,40.7,14.4
43924,P043925,Bottoms,White,M,Fall,supplierc,26.4,41.7
43925,P043926,Shoes,Green,M,Fall,supplierb,79.4,169.6
43926,P043927,Dresses,Black,S,Spring,supplierd,60.6,158.8
43927,P043928,Tops,Black,XL,Winter,supplierb,69.0,140.2
43928,P043929,Accessories,Green,XL,Winter,supplierc,39.4,64.8
43929,P043930,Dresses,Blue,M,Winter,suppliera,36.9,75.6
43930,P043931,Shoes,White,XS,Winter,supplierd,29.2,36.3
43931,P043932,Tops,White,S,Summer,supplierd,74.2,94.6
43932,P043933,Dresses,Red,S,Winter,supplierc,50.0,43.1
43933,P043934,Shoes,White,XS,Fall,suppliera,55.2,199.2
43934,P043935,Dresses,Red,S,Summer,supplierc,43.4,117.8
43935,P043936,Shoes,Blue,S,Winter,supplierd,9.8,157.2
43936,P043937,Shoes,Green,M,Fall,suppliera,57.6,128.5
43937,P043938,Dresses,Black,S,Summer,supplierb,52.5,187.1
43938,P043939,Tops,Yellow,S,Winter,suppliera,50.3,97.8
43939,P043940,Dresses,Red,XS,Fall,supplierd,61.3,26.9
43940,P043941,Dresses,Yellow,S,Winter,supplierc,23.5,110.0
43941,P043942,Tops,Yellow,XS,Summer,supplierb,52.4,195.4
43942,P043943,Dresses,White,M,Fall,supplierc,52.5,116.5
43943,P043944,Accessories,Yellow,XS,Spring,supplierd,77.6,117.5
43944,P043945,Accessories,Black,S,Spring,suppliera,60.6,59.2
43945,P043946,Accessories,Blue,XS,Spring,suppliera,76.2,43.2
43946,P043947,Shoes,Green,M,Spring,supplierc,21.9,128.4
43947,P043948,Bottoms,Red,XS,Winter,supplierd,52.4,20.7
43948,P043949,Dresses,White,XL,Spring,suppliera,7.9,79.8
43949,P043950,Bottoms,Yellow,S,Spring,supplierc,44.1,125.5
43950,P043951,Accessories,Yellow,M,Summer,suppliera,57.3,93.6
43951,P043952,Tops,Black,M,Fall,suppliera,32.7,100.0
43952,P043953,Accessories,Black,L,Fall,supplierd,37.5,158.9
43953,P043954,Dresses,Black,XL,Fall,supplierc,69.0,69.6
43954,P043955,Bottoms,Green,S,Winter,supplierd,48.7,88.8
43955,P043956,Bottoms,Red,M,Summer,suppliera,30.1,54.8
43956,P043957,Shoes,Green,XS,Spring,supplierd,15.1,38.6
43957,P043958,Tops,Yellow,S,Winter,supplierb,27.1,122.6
43958,P043959,Accessories,White,M,Spring,suppliera,25.8,26.3
43959,P043960,Tops,Red,S,Fall,supplierd,75.8,165.9
43960,P043961,Dresses,Blue,XL,Summer,supplierd,26.6,145.1
43961,P043962,Shoes,Blue,XL,Fall,supplierd,42.1,51.9
43962,P043963,Accessories,Yellow,M,Fall,supplierd,41.3,194.4
43963,P043964,Dresses,Green,XL,Winter,supplierc,64.7,14.8
43964,P043965,Tops,Green,XL,Summer,supplierc,70.0,85.2
43965,P043966,Shoes,Yellow,L,Spring,suppliera,26.5,65.8
43966,P043967,Accessories,Green,S,Fall,supplierb,67.9,118.0
43967,P043968,Tops,Blue,S,Spring,supplierc,62.0,158.5
43968,P043969,Accessories,Blue,S,Winter,suppliera,6.9,84.5
43969,P043970,Shoes,Red,S,Winter,supplierb,38.3,48.6
43970,P043971,Shoes,Yellow,L,Summer,supplierb,59.9,169.9
43971,P043972,Tops,Red,S,Spring,supplierb,37.9,157.2
43972,P043973,Accessories,Green,XL,Winter,supplierd,9.5,174.2
43973,P043974,Bottoms,Yellow,XL,Spring,supplierb,65.2,117.6
43974,P043975,Dresses,Black,XL,Summer,supplierb,22.2,117.8
43975,P043976,Shoes,Red,M,Fall,suppliera,73.1,189.2
43976,P043977,Accessories,Blue,XL,Summer,supplierb,74.3,124.4
43977,P043978,Tops,White,XS,Summer,supplierd,52.1,21.5
43978,P043979,Tops,Black,L,Fall,supplierd,30.8,103.9
43979,P043980,Shoes,Yellow,XS,Summer,suppliera,71.6,12.5
43980,P043981,Shoes,Blue,XL,Spring,supplierb,58.6,103.6
43981,P043982,Bottoms,Black,L,Winter,supplierd,45.3,50.5
43982,P043983,Tops,White,L,Winter,suppliera,73.7,144.8
43983,P043984,Accessories,Yellow,S,Fall,suppliera,67.3,118.2
43984,P043985,Dresses,Green,L,Summer,suppliera,43.0,20.9
43985,P043986,Dresses,Black,XL,Spring,supplierc,41.1,14.2
43986,P043987,Bottoms,White,XS,Spring,supplierb,79.2,57.1
43987,P043988,Accessories,White,L,Fall,supplierd,62.3,41.7
43988,P043989,Dresses,Black,S,Winter,supplierc,18.5,78.7
43989,P043990,Dresses,Yellow,XL,Summer,supplierb,17.6,122.4
43990,P043991,Accessories,Black,S,Spring,supplierd,37.4,122.2
43991,P043992,Accessories,Black,S,Spring,supplierd,14.8,51.4
43992,P043993,Shoes,Black,L,Fall,supplierc,56.2,134.7
43993,P043994,Dresses,Green,S,Summer,supplierd,48.0,184.6
43994,P043995,Dresses,Blue,L,Summer,suppliera,33.0,158.2
43995,P043996,Bottoms,Red,S,Spring,supplierd,19.4,114.4
