,Student_ID,Subject,Assignment_Name,Due_Date,Status,Grade_Feedback,Guardian_Signature
57154,S05152,English,Poor.,01/08/2025,❌,C,Yes
57155,S09486,Science,Anything.,2024-12-31,❌,B,No
57156,S02067,History,Few put education.,2025-01-22,❌,D,Yes
57157,S09873,Arabic,Beautiful evidence.,2025-02-21,pending,C, 
57158,S01207,Science,Address girl street.,11/30/2024, ✔ ,B-,Yes
57159,S11181,Science,Leg main true indeed.,11/06/2024, ✔ ,A+,No
57160,S05929,Science,Interesting final perhaps all.,2024-10-01,pending,A,Yes
57161,S09892,History,Late seek.,2024-10-31,pending,C-, 
57162,S00211,Arabic,Technology.,2024-12-14,✔,F,Yes
57163,S11025,Science,Phone kitchen smile.,2024-12-11,❌,A, 
57164,S11074,Arabic,Few money.,2025-01-02,pending,B,Yes
57165,S11543,Math,Likely member.,2025-02-14,❌,A,No
57166,S02085,Science,Probably put major.,2025-02-20,✔,D,No
57167,S03617,History,Room whom what.,2024-09-17,❌,B,Yes
57168,S05202,Math,Sign should often.,2025-01-28,✔,F,No
57169,S06110,Arabic,Least wonder.,2024-09-08,✔,B-, 
57170,S02035,Arabic,Ten allow go.,2024-11-09, ✔ ,B,No
57171,S07457,Science,In.,12/15/2024,✔,B,Yes
57172,S04156,Geography,Now.,2025-01-14,✔,C,Yes
57173,S08886,Science,Give report necessary.,2024-12-18,pending,C,Yes
57174,S00067,Math,Could.,2024-11-29,✔,A+,Yes
57175,S00073,Science,Fact civil.,2024-10-10,✔,D, 
57176,S06729,Geography,So director.,2025-02-15,❌,A, 
57177,S10754,Science,Buy design carry.,11/28/2024, ✔ ,D, 
57178,S06871,Math,Traditional usually.,2024-11-03,✔,A+,No
57179,S04692,Science,Box test responsibility.,2025-01-10,pending,A+, 
57180,S09946,Math,Fund teach trade.,2024-09-25,✔,F, 
57181,S06095,Science,Dark week than.,2024-09-08,❌,C-,No
57182,S10324,Math,Natural sister collection.,2024-11-23,❌,F,Yes
57183,S07539,Science,Set stage since.,2025-02-18,✔,D,Yes
57184,S00464,Math,Administration wait.,2025-03-08, ✔ ,A,No
57185,S09343,Geography,Industry arrive Republican air.,2025-01-09,❌,F, 
57186,S06842,English,Son cost.,2025-01-21,✔,A,No
57187,S10712,Geography,Teach would.,2024-11-15, ✔ ,F,No
57188,S06963,Geography,Indicate create per benefit.,2024-12-05,✔,D,Yes
57189,S10845,Arabic,Others cut conference.,2025-02-16,❌,B, 
57190,S08742,Math,Since.,2025-01-06,❌,B-,Yes
57191,S00372,Arabic,When group section.,09/16/2024,✔,A+,Yes
57192,S08455,History,Could thank.,12/14/2024,pending,C-,Yes
57193,S08884,History,Now person try international.,2025-02-23,✔,F,Yes
57194,S04508,History,Above include.,2024-09-22,✔,C-,No
57195,S03792,History,Hotel Democrat Mr.,12/20/2024,❌,D,No
57196,S07017,Arabic,Church friend.,2024-11-29,✔,F,Yes
57197,S07032,History,Experience past.,01/16/2025, ✔ ,C-, 
57198,S06289,English,Do work color.,2025-01-22,❌,D,Yes
57199,S07811,English,Economy street vote.,2024-09-17,pending,C,Yes
57200,S00990,English,Less letter nice.,2024-11-24,✔,B-, 
57201,S11393,Geography,Work suffer center let.,2025-01-07,✔,B,Yes
57202,S00031,Geography,Magazine another.,01/14/2025, ✔ ,B,No
57203,S04067,History,Someone check organization.,12/06/2024,✔,A, 
57204,S10555,History,Available during sense.,2024-10-20,✔,F,No
57205,S03440,Geography,Very reveal car resource.,2024-11-08,❌,C,No
57206,S09398,Math,Decade most.,2024-11-01,❌,A+, 
57207,S02583,Science,Offer character think.,2025-02-22,✔,D,No
57208,S08151,History,Side conference.,10/16/2024,❌,A+,Yes
57209,S01327,Science,Despite.,2024-09-26,❌,C,Yes
57210,S08123,Arabic,Theory respond.,2025-03-03,✔,C, 
57211,S08655,Arabic,Beat section do fine.,2024-12-01,pending,B,Yes
57212,S01187,English,Education indicate market.,2025-03-01,✔,A,Yes
57213,S10955,Math,Find performance sign than.,2024-11-27,✔,A+,Yes
57214,S01729,History,Project real ago.,2025-01-05,❌,D,No
57215,S06341,Math,Stage traditional service.,2024-12-26,✔,B-, 
57216,S11574,English,Organization add.,2025-01-11, ✔ ,C-,Yes
57217,S03313,Math,Why anything floor crime.,2024-10-23, ✔ ,A+,No
57218,S10851,Science,Whom many beat house.,2024-10-17,pending,C-, 
57219,S04213,Geography,So north smile.,01/07/2025,❌,B,Yes
57220,S01051,History,Work successful.,2024-09-09,✔,B,No
57221,S00056,Science,Occur my smile.,2024-10-02,pending,F, 
57222,S05548,English,Ball sense language.,2025-01-19,✔,A+, 
57223,S08039,Science,Place play.,2025-01-19,❌,A,Yes
57224,S09253,Science,Degree out.,2024-12-02,✔,A+,Yes
57225,S09653,Science,Dark him nature.,2024-11-24,❌,B-, 
57226,S02727,English,Nearly ask former listen.,11/23/2024,✔,B,Yes
57227,S08234,English,Certain people.,2024-09-30,❌,B, 
57228,S09667,History,Program person.,2024-11-12,✔,B-,No
57229,S05018,Geography,Manage property mouth.,2024-10-13,❌,A+,No
57230,S11946,English,Center management education.,2024-11-13,✔,B,No
57231,S11083,History,Citizen.,2024-12-12,✔,B,Yes
57232,S06783,History,Agent set skin.,2024-11-04,❌,B, 
57233,S02804,Arabic,What start information.,2025-03-06,✔,C,No
57234,S04215,Geography,Prepare trial born.,01/08/2025,pending,C,No
57235,S09399,Math,Style focus goal.,2024-10-16,❌,C-,No
57236,S03445,English,Write night.,2024-10-31, ✔ ,B-, 
57237,S03212,History,Most value.,2024-12-16,❌,A,Yes
57238,S00072,Science,Face similar Mrs.,2024-11-09,✔,A+, 
57239,S03612,Geography,Shake environmental get.,03/08/2025,❌,C,No
57240,S11050,Math,However college.,2024-10-10,✔,F,Yes
57241,S00298,History,Space leg where.,2024-12-12, ✔ ,B-,No
57242,S08703,Math,Large lot.,2025-01-14, ✔ ,C,Yes
57243,S02239,Geography,Country claim.,2025-01-31,✔,B-,Yes
57244,S02214,History,Reflect nature.,2024-09-09, ✔ ,A,No
57245,S07636,Arabic,Different eight a because.,2025-02-13, ✔ ,D, 
57246,S01570,Math,Provide reduce summer American.,2024-12-26,pending,D,Yes
57247,S04139,History,Fight science network.,2024-09-08,✔,A+,Yes
57248,S08145,Geography,Wear human concern.,2024-09-11, ✔ ,B-,No
57249,S00865,Arabic,Woman lay full.,2024-11-17,✔,F, 
57250,S00140,Geography,Thank sea.,10/09/2024,✔,F,Yes
57251,S01760,Science,Enough.,2024-12-06,✔,D, 
57252,S09097,Arabic,Include old mean.,2025-03-06, ✔ ,B,No
57253,S07681,Arabic,Laugh you.,2024-10-24,✔,B, 
57254,S06350,English,Amount figure.,2024-10-01, ✔ ,C,Yes
57255,S00269,Science,Energy live.,11/22/2024,✔,A,No
57256,S08989,Arabic,Ground price subject that.,2025-01-03,❌,B-,Yes
57257,S08691,English,Too dinner pressure.,2025-02-19,✔,A, 
57258,S11241,English,Above with role.,2025-01-22, ✔ ,D,No
57259,S08182,History,Building audience.,2024-12-23,❌,B,No
57260,S11286,Arabic,Start design lot.,11/11/2024,❌,A,Yes
57261,S04206,Geography,Artist entire.,12/30/2024,❌,C, 
57262,S07015,English,Perhaps tonight.,2024-11-13,pending,B-,No
57263,S05292,English,Eight court pay.,2024-11-26,pending,C-, 
57264,S05815,Science,Sea peace since I.,11/21/2024,❌,B,No
57265,S00869,Arabic,First imagine part.,2025-02-19, ✔ ,D,Yes
57266,S01023,Geography,Fall strong forget.,11/07/2024,✔,A,Yes
57267,S02323,Science,Board reduce.,2024-12-08,✔,B-, 
57268,S09143,Arabic,Body around.,2024-12-15, ✔ ,B,No
57269,S05523,Arabic,Direction up tell.,2024-09-18,❌,C,No
57270,S07851,Math,Learn white.,2024-12-19,❌,B-,Yes
57271,S04504,Science,Industry.,2025-03-08, ✔ ,B-,No
57272,S01844,History,Travel science begin.,2024-10-14,✔,A+,Yes
57273,S03090,Geography,Employee long because standard.,2025-02-21,✔,B-,No
57274,S11430,History,Team kitchen.,2025-01-17,✔,B,Yes
57275,S05493,Arabic,Recently health child site.,2025-02-01,pending,F, 
57276,S05790,History,Cell.,2025-02-08,❌,A,Yes
57277,S01164,Math,Result player.,2024-12-06,❌,A+,No
57278,S02736,Science,Letter.,01/19/2025, ✔ ,A+,Yes
57279,S12144,Science,Interesting drug.,2025-02-23,✔,A,Yes
57280,S08128,Arabic,Difficult oil chair.,12/05/2024,✔,D, 
57281,S02492,Math,So worker.,2024-12-04,✔,B-,No
57282,S11696,English,Deep paper.,11/09/2024,❌,C-, 
57283,S05105,Science,According agent.,2024-12-20, ✔ ,C-,No
57284,S10954,Science,Art campaign.,2025-02-10,pending,B,No
57285,S08959,English,Structure test product.,2024-12-29,❌,C-,Yes
57286,S06060,Arabic,Fast order.,2024-10-02,✔,F,Yes
57287,S10840,English,If Mrs first.,2024-11-09,pending,A,No
57288,S07406,History,Garden forward population.,2024-12-19,✔,A+,Yes
57289,S03065,Arabic,Rock fall a.,09/19/2024,pending,F,Yes
57290,S11997,Arabic,Picture time either.,10/11/2024,pending,B-, 
57291,S07510,Arabic,Without policy culture picture.,2025-01-16,✔,D,Yes
57292,S06973,History,Peace present.,02/06/2025,❌,F,Yes
57293,S06914,Math,Above arm relate data.,2025-01-05,❌,C,Yes
57294,S08392,Math,Current account.,01/14/2025,✔,F, 
57295,S08859,English,Magazine popular.,2025-01-01,✔,A+,No
57296,S05779,History,Brother nature money.,2025-03-04, ✔ ,D,Yes
57297,S08222,Math,Serious number.,2024-10-07,pending,F, 
57298,S10382,Geography,Test.,2024-10-11,❌,A+,No
57299,S09629,Arabic,Set politics thank.,10/17/2024,✔,F, 
57300,S03475,Geography,Factor rule.,12/04/2024,❌,A+,No
57301,S09501,Geography,Debate reach.,02/04/2025,❌,F,Yes
57302,S02068,Geography,Until head.,01/18/2025, ✔ ,B-,No
57303,S00631,Math,And rule.,2024-11-27,✔,C-,Yes
57304,S06176,Math,Suddenly total image box.,2024-10-06,✔,F,No
57305,S03123,Math,Year color.,2025-02-23,❌,A,No
57306,S02276,History,Man suffer.,2024-09-24, ✔ ,A, 
57307,S10763,Math,Crime likely citizen.,2024-10-05,❌,B, 
57308,S08158,Arabic,Exist plant.,2024-10-08,✔,B-, 
57309,S01588,English,Foot center.,2025-01-05,✔,A,Yes
57310,S07393,History,Leave born team answer.,2025-02-05,❌,F, 
57311,S10918,English,Doctor everyone culture.,03/08/2025,✔,F, 
57312,S00772,Math,Itself whom really.,2024-11-11,❌,A+, 
57313,S03772,Geography,Nation class.,2024-11-09, ✔ ,B-, 
57314,S04073,Arabic,North economy plant.,2024-10-25,pending,D, 
57315,S02746,History,Commercial.,11/16/2024,✔,B, 
57316,S00187,History,Off along prepare.,2024-11-26, ✔ ,F,Yes
57317,S00208,Science,Side serious bill.,2024-09-12,✔,A+,No
57318,S02180,Science,Identify water.,2025-01-23,pending,F,No
57319,S09692,Arabic,Manage hot.,2025-01-06,❌,B,Yes
57320,S11905,History,Low mouth let.,2024-12-03, ✔ ,D,No
57321,S07949,Geography,Account inside find nature.,2024-09-17,✔,C-,No
57322,S03069,History,Health.,2025-03-01, ✔ ,A+,No
57323,S04992,English,Treat over.,01/07/2025,❌,A+, 
57324,S10174,English,Plant between finish.,12/02/2024, ✔ ,C,Yes
57325,S04326,Math,World.,02/07/2025,✔,B-,Yes
57326,S03886,Math,Eat machine.,09/19/2024,❌,C, 
57327,S03122,English,Rock commercial market.,2024-12-16,pending,C,No
57328,S02572,Science,Bit human.,2024-12-05,✔,B,Yes
57329,S06131,Arabic,Situation happy radio.,03/09/2025, ✔ ,F,Yes
57330,S04978,Science,Will image expect.,2025-03-08, ✔ ,C,Yes
57331,S04419,Math,Else box.,11/05/2024,pending,B-,No
57332,S00259,Math,How reach.,2025-02-06,✔,A+, 
57333,S02190,History,All book.,2025-01-27,❌,B,No
57334,S00086,English,Teach beautiful drug.,2024-10-06,pending,D,No
57335,S05487,English,Trip mouth culture.,2025-02-18,✔,B-,No
57336,S04336,Math,Weight call.,2024-12-10, ✔ ,A,No
57337,S06934,History,Night every like.,2025-01-04,✔,B,Yes
57338,S08868,Science,Among increase.,2024-10-18,pending,F,No
57339,S09156,History,Think system society.,2025-01-14,❌,B,No
57340,S08342,Arabic,Evening fight.,2025-03-06,pending,D,Yes
57341,S06797,History,Fact series.,2024-11-29,✔,F, 
57342,S01766,Geography,Family wait he.,2024-12-28,❌,A, 
57343,S10562,Science,Performance pressure sport suffer.,2025-02-07,❌,D,Yes
57344,S07586,Geography,Structure.,02/05/2025,✔,A+,Yes
57345,S06497,English,Thus him institution.,01/16/2025,❌,A,Yes
57346,S05709,Science,Number force from.,2025-01-31,✔,F,No
57347,S04813,Arabic,Free radio.,2025-02-26,pending,F, 
57348,S11616,Science,Note war six.,09/09/2024, ✔ ,C-,No
57349,S08266,History,Agency company.,12/13/2024,✔,C, 
57350,S00849,Math,Company add.,2024-09-23,❌,A,Yes
57351,S04618,Math,Reality shoulder girl.,12/29/2024,✔,B,No
57352,S04109,English,Trip check rate.,2024-12-27,pending,D,No
57353,S07601,Science,Early will.,2025-02-05, ✔ ,B,No
57354,S09793,Geography,Friend subject.,2024-09-20, ✔ ,F,Yes
57355,S10880,History,Mission.,2024-11-12, ✔ ,A+,No
57356,S05435,Science,Hand water.,2024-10-24,❌,F,No
57357,S00040,Arabic,Reduce own.,2025-01-07,❌,A+,Yes
57358,S07247,History,Clear sell future.,01/08/2025, ✔ ,D,No
57359,S10465,History,Present certain nothing.,2024-11-08,✔,B,No
57360,S09648,Science,Eye fire part.,11/01/2024, ✔ ,B,Yes
57361,S04575,English,Degree.,2025-01-06,❌,F,Yes
57362,S07562,Arabic,Issue too we.,2025-01-26,✔,A, 
57363,S08956,Arabic,Response would thousand whatever.,2024-10-22,✔,C-, 
57364,S01467,History,Watch fly.,2024-10-04,❌,B-,Yes
57365,S10543,Science,Long stand organization.,2024-10-19,❌,A+,No
57366,S11227,History,Wide.,02/06/2025,✔,F, 
57367,S04297,Arabic,Vote try.,2025-01-27,❌,B-,No
57368,S02046,History,Small.,2024-11-17,✔,D,Yes
57369,S03486,History,Artist future.,01/02/2025,❌,C,No
57370,S00846,History,Whole side become.,2025-02-08,pending,C-, 
57371,S09714,English,Network son method.,2024-10-27,✔,B, 
57372,S10872,Science,Provide station fish.,2025-01-03,❌,A, 
57373,S05225,Math,Model imagine product.,2024-12-10, ✔ ,F, 
57374,S02342,Arabic,Summer country game.,2025-01-02,❌,B-,Yes
57375,S03107,English,Exist mean.,2024-10-13,❌,A+, 
57376,S08766,English,Actually consumer.,2024-10-09,✔,F, 
57377,S07354,Math,Grow Mr.,01/31/2025, ✔ ,C,No
57378,S07121,Geography,Degree treat.,2024-09-20, ✔ ,A,No
57379,S02967,Math,Traditional life.,2024-09-23,✔,A+, 
57380,S09964,History,Should sit kind impact.,2024-09-14, ✔ ,D,Yes
57381,S03328,Geography,Mrs play national.,2024-09-24,✔,B-, 
57382,S05382,Geography,Family nation outside.,11/13/2024,pending,B-, 
57383,S06197,English,Final today fund.,2025-01-09,✔,A+,Yes
57384,S04647,English,Process court thousand.,2025-02-14,❌,F, 
57385,S09383,Science,Will develop knowledge.,2024-11-15, ✔ ,C-,No
57386,S08688,Geography,Place some outside.,2024-09-21, ✔ ,A+, 
57387,S07595,Science,Face.,2025-01-01, ✔ ,B, 
57388,S12031,Science,Seem trade social.,2024-12-28,❌,B-, 
57389,S05031,Arabic,Perhaps.,10/04/2024, ✔ ,C-,Yes
57390,S07994,Geography,Culture economic difficult.,2024-11-22,pending,F, 
57391,S11132,Arabic,Difference agree man.,2024-10-28,✔,A, 
57392,S00103,Geography,Serve national.,01/26/2025, ✔ ,B-,Yes
57393,S05561,Geography,Election poor scientist.,2025-01-19,❌,A+,No
57394,S12146,Math,Pass anyone you.,2025-01-18,❌,C-,Yes
57395,S07460,English,Improve section.,2024-10-06,✔,C, 
57396,S09806,Geography,Appear allow.,2024-11-07,❌,D,No
57397,S11254,Geography,Serve age house local.,12/15/2024,❌,F, 
57398,S02256,Math,Also old author.,2024-11-07,✔,F,Yes
57399,S04447,Math,See system difference.,10/09/2024,❌,F,Yes
57400,S02540,Science,Remember performance.,2024-10-02,❌,C-,No
57401,S02473,Math,Production.,11/16/2024,❌,D,Yes
57402,S03483,Arabic,Provide according sing.,09/27/2024,❌,B,Yes
57403,S00259,Geography,Partner middle.,2025-01-06,❌,B,Yes
57404,S03613,Arabic,Success pull professor.,2025-02-22,❌,B, 
57405,S04262,Math,Place under beautiful.,02/11/2025,pending,A,No
57406,S02424,Math,Wonder.,2025-01-02,❌,A+,Yes
57407,S07411,Geography,Hope guess agent.,2024-10-28, ✔ ,B-,Yes
57408,S10453,English,Left draw study politics.,2025-01-03, ✔ ,A+,No
57409,S02654,Science,Clear close especially.,2024-09-12,pending,A+,Yes
57410,S04669,Arabic,Who by.,2024-12-08,pending,C, 
57411,S06244,History,Able baby explain.,2024-11-19, ✔ ,A+,Yes
57412,S05783,History,Tax enter cell.,2024-09-21,✔,B-,No
57413,S00156,Geography,They.,2025-01-07,✔,A+, 
57414,S07811,Science,High front.,2024-11-15,pending,F, 
57415,S05107,Geography,Plant fight little.,2024-10-13,❌,B-,Yes
57416,S06124,Math,To.,10/11/2024,✔,D, 
57417,S08063,English,Build position task.,2025-02-23,✔,A,No
57418,S00120,Science,Old wife stay.,2025-03-07, ✔ ,A,No
57419,S10830,Science,World style tough.,2024-11-03,✔,B, 
57420,S04580,History,Place still.,2025-02-14,✔,B,Yes
57421,S01879,History,Employee try them.,2025-01-31,✔,B-, 
57422,S05839,History,Ball play pattern.,2025-01-04,❌,B,Yes
57423,S07702,History,Ball call race.,2024-10-20,❌,C, 
57424,S02933,Geography,Most out.,2024-09-16,❌,B,No
57425,S01800,Geography,Foreign sense should least.,2024-12-23, ✔ ,D,Yes
57426,S06778,Arabic,Threat almost dark.,2025-02-19,✔,D,Yes
57427,S02606,Math,Popular central.,2024-11-08,❌,B-,Yes
57428,S06451,English,Before agreement sometimes.,2024-11-17, ✔ ,B-,Yes
57429,S11049,Geography,Trip parent.,2025-01-05,✔,F,Yes
57430,S05075,Science,Shake.,11/24/2024,❌,A+,No
57431,S08857,Science,Would from.,2025-02-27,pending,B,No
57432,S11317,Geography,Model think sometimes cut.,03/04/2025,❌,C-, 
57433,S09227,Arabic,Experience traditional yes.,2025-01-26,✔,F,No
57434,S10813,History,Leave interview suffer.,2024-12-26, ✔ ,D,Yes
57435,S06713,Arabic,Ready ten.,10/01/2024,pending,A+,Yes
57436,S05026,Arabic,Knowledge stuff.,2025-01-14,✔,C, 
57437,S00701,Math,Stand camera far.,12/21/2024, ✔ ,F,No
57438,S10845,English,Purpose receive pretty and.,2025-03-08,✔,C-,Yes
57439,S03681,English,Film specific.,2025-01-22,pending,B, 
57440,S11733,English,Great push.,2025-01-03, ✔ ,A+,Yes
57441,S00874,English,Write dark.,2024-12-21,❌,B-,No
57442,S02099,Arabic,Price through place.,2025-02-20,❌,B,Yes
57443,S03280,Arabic,Sure name.,2024-10-01,pending,C,No
57444,S01218,Math,Become section.,2025-01-10,pending,A,No
57445,S10414,English,Finish.,2024-11-05,pending,B,No
57446,S11679,Arabic,Other fear him.,02/05/2025,pending,D,No
57447,S09386,History,Authority just.,2024-09-10, ✔ ,A,Yes
57448,S11339,Geography,Car million.,2025-03-05,❌,F,No
57449,S09547,History,Cover month.,2024-12-09,✔,C,Yes
57450,S00779,Arabic,Attorney house.,2024-11-15,❌,F, 
57451,S09095,History,Pay church claim point.,2024-12-08,pending,A+, 
57452,S03881,English,Upon measure.,03/08/2025,❌,F,Yes
57453,S03792,Arabic,Price.,2024-11-08,❌,A, 
57454,S06657,History,Plant allow.,2025-01-16,❌,D,No
57455,S05219,Science,Hot data far.,2024-12-25,✔,C-, 
57456,S01439,Science,Defense special and.,2024-09-28,✔,D,No
57457,S05685,Arabic,Relationship.,2024-12-08,❌,D, 
57458,S07187,Geography,Its four.,2025-01-07, ✔ ,A,No
57459,S09222,Science,Choose anyone.,10/01/2024,❌,C-,Yes
57460,S04809,History,Activity nice plan.,02/09/2025, ✔ ,A+,Yes
57461,S00932,Math,Wind whom discuss.,2024-10-06,❌,F,Yes
57462,S09773,English,Paper rise.,2024-10-11,pending,C,No
57463,S06599,Geography,Ball approach.,2024-12-04,pending,C-,No
57464,S11459,Math,College address baby.,2025-02-10,✔,C,Yes
57465,S05214,Geography,Suggest hospital time.,2024-11-07,✔,A+,No
57466,S02793,Science,Show final.,10/18/2024,pending,D,Yes
57467,S05545,Math,Newspaper everyone well.,2024-11-26,✔,D,Yes
57468,S09288,Geography,Knowledge wonder.,2024-12-28,❌,A+,Yes
57469,S04117,Math,Despite painting sister.,2024-10-31, ✔ ,C-, 
57470,S03279,Science,Hard scientist along.,2024-11-26, ✔ ,B-,No
57471,S03432,Arabic,Push produce.,2024-10-28, ✔ ,A+, 
57472,S03316,History,At.,2025-02-26,❌,F,Yes
57473,S01755,History,Control subject.,2024-12-20,❌,F, 
